num,pattern,id,x,y,radius,red,green,blue
31.0,38.0,20.0,20.0,151.0,17.2293244666,78.7801442363,184.897127344,202.528016426
31.0,38.0,21.0,-81.0,-38.0,22.9767207511,202.528016426,146.490070047,170.397461439
31.0,38.0,22.0,-16.0,231.0,19.3508674592,129.19738481,197.814959032,202.528016426
31.0,38.0,23.0,-179.0,-108.0,21.9938784609,178.357652908,202.528016426,147.077140352
31.0,38.0,24.0,207.0,170.0,23.5306640629,202.528016426,120.713927169,88.7817891355
31.0,38.0,25.0,-262.0,97.0,19.0627058787,168.420685725,202.528016426,187.445608853
31.0,38.0,26.0,-75.0,225.0,10.3488839653,202.528016426,86.7352652542,196.361129338
31.0,38.0,27.0,-9.0,-129.0,16.257493861,74.8954758431,130.836186757,202.528016426
31.0,38.0,28.0,189.0,30.0,12.0829380611,83.1504917432,202.528016426,142.552124858
31.0,38.0,29.0,278.0,17.0,12.986066511,202.528016426,112.913648152,197.118362962
31.0,38.0,30.0,129.0,43.0,24.5444846131,105.334286729,194.618819843,202.528016426
31.0,39.0,0.0,-115.0,-116.0,26.1718647711,121.17797955,213.405282447,151.189392177
31.0,39.0,1.0,69.0,210.0,17.4769721058,169.138814163,213.405282447,104.898231169
31.0,39.0,2.0,-70.0,47.0,22.7610384022,213.405282447,207.117291097,92.5850046024
31.0,39.0,3.0,150.0,80.0,17.6735532605,153.25577657,213.405282447,134.607433695
31.0,39.0,4.0,-3.0,175.0,21.7188510502,68.5463347463,213.405282447,153.914521808
31.0,39.0,5.0,97.0,49.0,26.3440731028,164.608537847,213.405282447,93.1303437834
31.0,39.0,6.0,94.0,-39.0,28.5867985878,123.307815292,213.405282447,204.503370695
31.0,39.0,7.0,-138.0,16.0,29.0322512614,213.405282447,168.958664031,117.920044003
31.0,39.0,8.0,-76.0,135.0,21.1725889021,78.0051998018,109.449942513,213.405282447
31.0,39.0,9.0,-24.0,-141.0,15.0575942684,190.879107636,179.915701725,213.405282447
31.0,39.0,10.0,61.0,84.0,12.0352925562,198.327240284,186.211889471,213.405282447
31.0,39.0,11.0,-133.0,100.0,18.0512840707,213.405282447,136.824424446,77.2899160502
31.0,39.0,12.0,70.0,-131.0,18.8303643747,213.405282447,103.24675647,109.437874266
31.0,39.0,13.0,-138.0,-240.0,23.0002732855,213.405282447,151.444995438,99.682261464
31.0,39.0,14.0,3.0,93.0,19.3530733197,91.1527726794,213.405282447,149.061062829
31.0,39.0,15.0,-181.0,-170.0,18.6760509442,213.405282447,163.062183276,195.119935613
31.0,39.0,16.0,-215.0,-96.0,16.386056842,131.731178516,213.405282447,172.531120159
31.0,39.0,17.0,250.0,-14.0,21.3404518897,213.405282447,80.4520081174,111.804895128
31.0,39.0,18.0,96.0,116.0,18.8891426726,91.2840264653,181.879302986,213.405282447
31.0,39.0,19.0,117.0,-165.0,20.7322756014,213.405282447,178.071885588,92.1870088612
31.0,39.0,20.0,107.0,-107.0,13.2190174648,213.405282447,141.608884633,193.962249527
31.0,39.0,21.0,42.0,-61.0,10.9750548575,133.814198138,213.405282447,111.775944704
31.0,39.0,22.0,167.0,-55.0,25.9328065709,172.940216523,117.532822327,213.405282447
31.0,39.0,23.0,123.0,170.0,25.7632153413,213.405282447,150.6510429,194.776127071
31.0,39.0,24.0,-102.0,-61.0,23.481596887,85.1675711129,162.696079458,213.405282447
31.0,39.0,25.0,-177.0,159.0,26.7723336196,205.153991043,213.405282447,177.038860799
31.0,39.0,26.0,-110.0,-174.0,17.255800356,213.405282447,97.03720638,119.375770016
31.0,39.0,27.0,-4.0,-224.0,18.6316692282,213.405282447,115.435811859,76.4133726782
31.0,39.0,28.0,-277.0,37.0,11.3952586142,121.50197401,213.405282447,71.3084675719
31.0,39.0,29.0,-88.0,-245.0,26.7195484426,213.405282447,143.775346996,85.232898673
31.0,39.0,30.0,6.0,237.0,26.5224414964,83.0463000387,181.44626335,213.405282447
31.0,40.0,0.0,77.0,-90.0,14.561402499,223.519812386,136.801056214,121.39196618
31.0,40.0,1.0,-213.0,21.0,21.2355440682,223.519812386,113.233919401,113.444963142
31.0,40.0,2.0,143.0,-36.0,29.4458712487,223.519812386,169.170540117,164.525847851
31.0,40.0,3.0,-88.0,270.0,14.3249250846,96.1110331726,176.385818799,223.519812386
31.0,40.0,4.0,220.0,-188.0,10.4014940365,73.2268105856,76.5503139158,223.519812386
31.0,40.0,5.0,38.0,121.0,26.4694560793,183.381824387,223.519812386,127.922464487
31.0,40.0,6.0,-93.0,-6.0,18.2116287005,223.519812386,172.593369508,114.729806457
31.0,40.0,7.0,135.0,28.0,27.229461779,193.597987999,80.6649830006,223.519812386
31.0,40.0,8.0,91.0,44.0,13.8548711746,169.79400791,223.519812386,139.965844014
31.0,40.0,9.0,-13.0,-144.0,26.017765783,186.870606799,223.519812386,80.8518283028
31.0,40.0,10.0,-63.0,-247.0,21.2372743737,223.519812386,89.8524928696,196.521914555
31.0,40.0,11.0,-110.0,-165.0,28.5771615526,185.892544836,182.90814474,223.519812386
31.0,40.0,12.0,-149.0,-67.0,14.9072866839,158.918044086,130.138069453,223.519812386
31.0,40.0,13.0,2.0,88.0,19.8424526454,223.519812386,194.544941263,198.864983318
31.0,40.0,14.0,276.0,-40.0,12.4857965639,216.235365918,223.519812386,130.464338905
31.0,40.0,15.0,-158.0,71.0,11.5506688857,223.519812386,138.745406488,217.901933939
31.0,40.0,16.0,79.0,229.0,27.7797424149,90.5868358495,59.638066309,223.519812386
31.0,40.0,17.0,107.0,-176.0,16.4403229583,223.519812386,110.775627985,202.074589695
31.0,40.0,18.0,-60.0,-186.0,18.6581501064,78.5563548237,223.519812386,137.929347322
31.0,40.0,19.0,124.0,83.0,15.9895980179,113.166869379,163.609213682,223.519812386
31.0,40.0,20.0,-35.0,-101.0,11.3164757684,163.862890038,149.731118547,223.519812386
31.0,40.0,21.0,175.0,-89.0,16.7019425406,217.387499731,223.519812386,220.883292274
31.0,40.0,22.0,12.0,-257.0,19.5827361407,223.519812386,76.8107379999,126.840642825
31.0,40.0,23.0,-37.0,117.0,12.130982687,124.277891441,223.519812386,102.338406331
31.0,40.0,24.0,234.0,-32.0,28.5739621186,196.78640517,223.519812386,82.3650489835
31.0,40.0,25.0,-129.0,60.0,10.5829816913,223.519812386,123.182703374,77.9945164495
31.0,40.0,26.0,-233.0,145.0,17.479987656,223.519812386,194.00564973,109.766259903
31.0,40.0,27.0,-28.0,171.0,29.0918831604,223.519812386,217.715003587,181.217903466
31.0,40.0,28.0,114.0,182.0,28.6288006712,223.519812386,76.246937061,138.063457587
31.0,40.0,29.0,-141.0,166.0,18.9012676872,223.519812386,111.050432246,149.015276455
31.0,40.0,30.0,-153.0,19.0,29.4663781013,223.519812386,65.3715843166,209.092509529
31.0,41.0,0.0,-149.0,198.0,20.7616337979,63.7241649356,114.310182418,220.466988953
31.0,41.0,1.0,72.0,-67.0,27.7627661283,186.41020755,220.466988953,81.7289606413
31.0,41.0,2.0,-130.0,-4.0,18.9718790715,99.7387073577,220.466988953,120.184750383
31.0,41.0,3.0,-50.0,-89.0,11.3650674158,220.466988953,129.799510796,142.009601603
31.0,41.0,4.0,-128.0,-80.0,16.2126917152,201.049621555,190.097633393,220.466988953
31.0,41.0,5.0,-77.0,-61.0,14.1561689335,186.319652941,220.466988953,159.026434985
31.0,41.0,6.0,-192.0,-73.0,15.7617222238,100.233963922,220.466988953,141.019369631
31.0,41.0,7.0,64.0,-131.0,10.7428149527,141.183534549,220.466988953,214.687847606
31.0,41.0,8.0,95.0,240.0,17.450792476,220.466988953,112.438009053,113.256419561
31.0,41.0,9.0,182.0,92.0,29.8941604133,220.466988953,212.97873462,171.75075518
31.0,41.0,10.0,-25.0,184.0,29.8669990055,85.4608401274,220.466988953,175.729062167
31.0,41.0,11.0,-164.0,73.0,29.2220973408,102.431781593,73.6466522726,220.466988953
31.0,41.0,12.0,123.0,208.0,13.4150208053,175.756808648,220.466988953,190.541507087
31.0,41.0,13.0,111.0,29.0,26.3591210816,220.466988953,198.893470742,187.787108012
31.0,41.0,14.0,241.0,-91.0,20.1200866146,193.46918446,119.168321059,220.466988953
31.0,41.0,15.0,-121.0,125.0,11.1420197194,124.577162652,220.466988953,167.396001804
31.0,41.0,16.0,97.0,80.0,12.880548053,220.466988953,152.462086188,175.929788947
31.0,41.0,17.0,-118.0,-174.0,29.3275619606,220.466988953,95.12633973,186.257304057
31.0,41.0,18.0,-60.0,-174.0,23.5484031857,220.466988953,204.614821758,119.96490436
31.0,41.0,19.0,149.0,-180.0,24.1251815095,176.654823797,220.466988953,107.13308017
31.0,41.0,20.0,-189.0,190.0,11.2137272211,220.466988953,191.271097027,126.908254011
31.0,41.0,21.0,-6.0,-118.0,26.9857347128,220.466988953,147.626550705,186.573576124
31.0,41.0,22.0,75.0,145.0,17.7950995214,92.4798657758,220.466988953,64.7106103014
31.0,41.0,23.0,175.0,-136.0,17.5747159249,195.519357089,220.466988953,174.674865947
31.0,41.0,24.0,258.0,44.0,28.8448977539,205.277463926,220.466988953,90.4737529796
31.0,41.0,25.0,-72.0,19.0,12.7252252556,220.466988953,96.4268183595,92.6711098303
31.0,41.0,26.0,-94.0,182.0,16.3396700742,84.9023866913,220.466988953,131.649675584
31.0,41.0,27.0,-31.0,80.0,23.2691428616,158.383534252,220.466988953,194.768409578
31.0,41.0,28.0,46.0,62.0,15.9012848818,220.466988953,125.729898355,123.988132022
31.0,41.0,29.0,41.0,235.0,27.8086736977,151.378723234,120.458780559,220.466988953
31.0,41.0,30.0,-203.0,141.0,14.7142424977,204.172929916,85.0923813175,220.466988953
31.0,42.0,0.0,-202.0,-6.0,24.9622992393,193.875834897,214.445136498,153.139711098
31.0,42.0,1.0,-213.0,-100.0,16.8274626193,214.445136498,58.8047595576,151.532495052
31.0,42.0,2.0,-18.0,-232.0,10.685756871,82.0426680353,214.445136498,120.831480768
31.0,42.0,3.0,59.0,78.0,26.5329700433,214.445136498,183.517958884,76.9028140378
31.0,42.0,4.0,77.0,216.0,25.4611006023,214.445136498,156.552749267,99.9903424501
31.0,42.0,5.0,99.0,138.0,20.1909774658,214.445136498,126.816609379,108.293089258
31.0,42.0,6.0,218.0,83.0,13.0188862635,168.849529013,180.133665361,214.445136498
31.0,42.0,7.0,100.0,-249.0,24.4141430727,214.445136498,182.242029319,114.376444057
31.0,42.0,8.0,10.0,-139.0,13.2869878505,158.106825577,214.445136498,86.1777254101
31.0,42.0,9.0,-124.0,-216.0,13.7354903081,156.257351896,214.445136498,124.243922186
31.0,42.0,10.0,-88.0,150.0,16.4237722373,79.9961646413,214.445136498,134.231609722
31.0,42.0,11.0,238.0,-132.0,24.0892634791,161.841141892,214.445136498,135.01181401
31.0,42.0,12.0,210.0,121.0,15.6734948048,214.445136498,62.0732401342,198.299341912
31.0,42.0,13.0,-86.0,75.0,28.3676540226,117.872462085,214.445136498,99.2414058465
31.0,42.0,14.0,-4.0,98.0,20.8594356475,214.445136498,105.816504426,173.514210375
31.0,42.0,15.0,43.0,-115.0,12.4280838584,107.722927256,187.270976705,214.445136498
31.0,42.0,16.0,-62.0,-211.0,16.6847184589,111.926394755,214.445136498,178.386700124
31.0,42.0,17.0,-34.0,-132.0,29.906859168,204.008207871,130.280602571,214.445136498
31.0,42.0,18.0,177.0,-209.0,12.2127834501,92.0082778812,214.445136498,134.409122871
31.0,42.0,19.0,127.0,78.0,13.8437152957,130.930143715,211.22470296,214.445136498
31.0,42.0,20.0,-146.0,-23.0,22.3107379806,193.629532389,63.2083827571,214.445136498
31.0,42.0,21.0,5.0,265.0,15.1061100688,196.718726477,94.8179847592,214.445136498
31.0,42.0,22.0,-194.0,55.0,26.5140806209,127.748188038,153.954787604,214.445136498
31.0,42.0,23.0,138.0,-26.0,29.63922447,83.8510562841,214.445136498,189.771394039
31.0,42.0,24.0,3.0,209.0,26.281680265,106.078379887,214.445136498,73.4907123238
31.0,42.0,25.0,85.0,-101.0,22.8616236262,111.349447607,182.20270886,214.445136498
31.0,42.0,26.0,189.0,-97.0,12.9046935955,214.445136498,146.748912396,100.866868127
31.0,42.0,27.0,69.0,119.0,11.9455728506,131.536380961,214.445136498,167.985697813
31.0,42.0,28.0,-136.0,44.0,11.7732828052,214.445136498,110.183975349,211.29860234
31.0,42.0,29.0,-242.0,93.0,29.5954334603,162.312332064,214.445136498,139.467385339
31.0,42.0,30.0,-147.0,139.0,14.4247920251,136.767729161,83.9148492359,214.445136498
31.0,43.0,0.0,75.0,166.0,23.1172003687,97.1606194145,217.634742066,221.513653634
31.0,43.0,1.0,-24.0,-73.0,12.9287724255,146.200384446,158.445745884,221.513653634
31.0,43.0,2.0,-136.0,-51.0,12.2408878147,221.513653634,213.787353245,220.415728021
31.0,43.0,3.0,65.0,-201.0,19.891009903,221.513653634,190.622702476,136.800900364
31.0,43.0,4.0,212.0,-53.0,23.388561625,173.187208681,157.51786591,221.513653634
31.0,43.0,5.0,46.0,93.0,28.9344739605,221.513653634,199.839810585,168.451872537
31.0,43.0,6.0,-29.0,-155.0,19.2110995421,81.4934178376,221.513653634,217.176064212
31.0,43.0,7.0,-8.0,84.0,20.0701516686,130.234546994,118.945551807,221.513653634
31.0,43.0,8.0,113.0,96.0,29.7725336026,217.591918125,221.513653634,187.629676446
31.0,43.0,9.0,209.0,142.0,29.8225713205,93.6560824139,221.513653634,63.1165580613
31.0,43.0,10.0,-99.0,116.0,27.1451984749,145.395855264,221.513653634,110.122987425
31.0,43.0,11.0,-127.0,17.0,13.9892992144,85.0495976766,221.513653634,197.172407234
31.0,43.0,12.0,-201.0,111.0,17.5313181013,190.901411855,221.513653634,71.9557010238
31.0,43.0,13.0,-132.0,-162.0,27.2387854888,221.513653634,209.001125413,216.476580264
31.0,43.0,14.0,-67.0,245.0,23.5193914842,158.335227034,209.043994092,221.513653634
31.0,43.0,15.0,19.0,208.0,14.6983182187,221.513653634,175.416595004,203.620616517
31.0,43.0,16.0,-126.0,78.0,14.2849477197,221.513653634,65.222918154,91.5162878356
31.0,43.0,17.0,141.0,154.0,18.2315676108,221.513653634,191.252576166,206.621812503
31.0,43.0,18.0,86.0,29.0,29.1755892681,135.053295865,214.623793598,221.513653634
31.0,43.0,19.0,131.0,-87.0,22.0149085374,172.695396087,221.513653634,156.739974384
31.0,43.0,20.0,-80.0,26.0,16.088833807,169.06984373,86.6491621345,221.513653634
31.0,43.0,21.0,157.0,71.0,15.1974781319,133.343193972,97.8752232632,221.513653634
31.0,43.0,22.0,69.0,-71.0,21.2855451364,153.285438963,81.3263331811,221.513653634
31.0,43.0,23.0,-54.0,-91.0,20.1841343176,193.32050955,221.513653634,96.5790767802
31.0,43.0,24.0,161.0,217.0,16.9519461271,147.043789971,221.513653634,207.028345648
31.0,43.0,25.0,182.0,-174.0,17.5014393878,138.499014464,221.513653634,94.7517639459
31.0,43.0,26.0,-245.0,78.0,13.3597892867,141.908164392,221.513653634,108.602956881
31.0,43.0,27.0,-136.0,-96.0,12.0536523177,221.513653634,169.379051715,168.340940245
31.0,43.0,28.0,214.0,-115.0,18.2357541987,89.1966545154,189.095472978,221.513653634
31.0,43.0,29.0,12.0,155.0,16.0986204954,140.07902756,221.513653634,194.797241812
31.0,43.0,30.0,-199.0,-129.0,28.7618125474,88.5375883069,193.37760474,221.513653634
31.0,44.0,0.0,-90.0,124.0,12.7318802742,178.923133477,98.937884274,223.655135756
31.0,44.0,1.0,184.0,82.0,22.1170528394,223.655135756,148.04505395,141.758655803
31.0,44.0,2.0,-95.0,76.0,12.9124704634,83.433327106,162.173381782,223.655135756
31.0,44.0,3.0,191.0,182.0,28.1796629337,135.692947722,223.655135756,134.108035486
31.0,44.0,4.0,-151.0,222.0,25.2475693453,223.655135756,139.98715171,169.947958862
31.0,44.0,5.0,-204.0,162.0,10.6868428048,100.220852424,223.655135756,101.138139679
31.0,44.0,6.0,68.0,-217.0,23.4810855145,172.217701567,181.851994237,223.655135756
31.0,44.0,7.0,63.0,89.0,24.7528842554,223.655135756,179.537302031,186.993076609
31.0,44.0,8.0,-23.0,113.0,19.383291004,112.891115452,223.655135756,88.1898398851
31.0,44.0,9.0,-164.0,32.0,27.1785954311,162.620631805,223.655135756,201.712202031
31.0,44.0,10.0,-49.0,-111.0,17.6820653719,223.655135756,216.250782149,206.249159492
31.0,44.0,11.0,98.0,128.0,17.4211701877,223.655135756,103.769533582,152.078800681
31.0,44.0,12.0,-100.0,-198.0,14.6420238571,223.655135756,128.169572162,60.9476013921
31.0,44.0,13.0,-152.0,-37.0,25.1275450389,222.175776939,223.655135756,146.235170992
31.0,44.0,14.0,32.0,-129.0,26.9124559785,223.655135756,198.636370055,173.785895354
31.0,44.0,15.0,81.0,-87.0,16.9059383263,223.655135756,120.015990519,108.436856451
31.0,44.0,16.0,-114.0,37.0,18.8395466317,91.3472339998,153.039615484,223.655135756
31.0,44.0,17.0,-174.0,112.0,17.449653458,223.655135756,94.7312488832,146.566618654
31.0,44.0,18.0,-100.0,-58.0,21.6997291104,170.309521904,136.898842565,223.655135756
31.0,44.0,19.0,-120.0,-116.0,27.1115473031,223.655135756,86.1704459942,154.724081327
31.0,44.0,20.0,-99.0,-165.0,18.1809447678,152.247110171,115.553811825,223.655135756
31.0,44.0,21.0,-5.0,249.0,11.84893525,223.655135756,149.633534286,154.917030742
31.0,44.0,22.0,-202.0,-157.0,29.1748352321,72.5139715382,136.181445217,223.655135756
31.0,44.0,23.0,65.0,-46.0,19.2076722492,223.655135756,71.9507684648,203.468734507
31.0,44.0,24.0,-237.0,103.0,16.6308285672,136.387690951,223.655135756,106.571787513
31.0,44.0,25.0,63.0,-172.0,18.7562574362,142.581317765,223.655135756,164.398948461
31.0,44.0,26.0,-5.0,-195.0,29.5154707598,223.655135756,194.844060122,196.288023267
31.0,44.0,27.0,242.0,23.0,25.5965768134,145.004986216,161.05010838,223.655135756
31.0,44.0,28.0,-59.0,50.0,16.3263595601,194.834151667,223.655135756,157.40676708
31.0,44.0,29.0,148.0,-185.0,10.0302012426,223.655135756,113.165582109,93.742184766
31.0,44.0,30.0,118.0,86.0,12.9370700116,128.743551543,173.953394675,223.655135756
31.0,45.0,0.0,101.0,39.0,11.6389672207,160.113412566,160.162473436,211.957973453
31.0,45.0,1.0,123.0,-176.0,17.7689753542,104.385678776,211.957973453,182.09291108
31.0,45.0,2.0,188.0,139.0,12.6941183267,86.2625318944,211.957973453,92.752861889
31.0,45.0,3.0,-222.0,-100.0,26.7918560083,75.7020063038,211.957973453,97.1313141161
31.0,45.0,4.0,-84.0,-37.0,28.8719744936,205.937704216,211.957973453,136.190125411
31.0,45.0,5.0,45.0,-164.0,10.8459047035,69.5619508714,116.201645096,211.957973453
31.0,45.0,6.0,107.0,-94.0,17.0178474859,177.237214193,211.957973453,194.456449066
31.0,45.0,7.0,1.0,-190.0,28.3599602138,211.957973453,128.832545837,81.1342506485
31.0,45.0,8.0,-231.0,50.0,27.5682647127,194.810801405,211.957973453,153.799324319
31.0,45.0,9.0,-1.0,160.0,12.1399809107,175.758448939,211.957973453,202.528412702
31.0,45.0,10.0,-120.0,64.0,26.2962809779,211.957973453,84.731752369,136.119146975
31.0,45.0,11.0,-120.0,-115.0,20.563530569,122.713403537,77.7184981349,211.957973453
31.0,45.0,12.0,99.0,163.0,13.3826642554,117.837341247,211.957973453,96.5061804556
31.0,45.0,13.0,-167.0,-50.0,19.0269957934,93.9369699012,195.951195416,211.957973453
31.0,45.0,14.0,-54.0,-176.0,23.6441202056,211.957973453,119.669044163,84.6251758169
31.0,45.0,15.0,-51.0,113.0,16.9614383183,126.908392034,97.3857932336,211.957973453
31.0,45.0,16.0,26.0,111.0,25.9236503895,211.957973453,186.934250425,179.34481524
31.0,45.0,17.0,215.0,-133.0,21.8907746556,134.072750502,73.4851066505,211.957973453
31.0,45.0,18.0,-180.0,91.0,29.7861165855,211.957973453,104.308869444,128.233760476
31.0,45.0,19.0,-266.0,-15.0,24.0857922003,211.957973453,192.365778714,118.244684571
31.0,45.0,20.0,-7.0,258.0,15.7820636233,211.957973453,201.236618498,83.3340228463
31.0,45.0,21.0,-114.0,-169.0,26.2932560671,149.456285335,211.957973453,193.410783428
31.0,45.0,22.0,23.0,-94.0,29.6343721286,142.310710363,201.410485444,211.957973453
31.0,45.0,23.0,-30.0,-69.0,12.9119495564,211.957973453,74.5387636526,135.283155855
31.0,45.0,24.0,156.0,200.0,13.9295867791,158.330500284,211.957973453,179.895378784
31.0,45.0,25.0,-196.0,-184.0,14.6254606227,87.1785121043,114.711188128,211.957973453
31.0,45.0,26.0,163.0,-41.0,11.6631218192,211.957973453,192.326587804,117.369427925
31.0,45.0,27.0,54.0,169.0,13.848149663,211.957973453,96.979467166,159.575428897
31.0,45.0,28.0,-71.0,27.0,15.4859167458,211.957973453,209.266882785,178.459384954
31.0,45.0,29.0,225.0,29.0,28.6871740859,83.2016686261,211.957973453,196.256289389
31.0,45.0,30.0,-88.0,244.0,11.819093719,169.350011637,211.957973453,96.2068213124
31.0,46.0,0.0,-109.0,222.0,24.4702530134,209.994508794,190.770055896,161.636445646
31.0,46.0,1.0,81.0,-219.0,14.7409169154,209.994508794,73.194240735,65.5332157978
31.0,46.0,2.0,151.0,-101.0,24.2456491406,209.994508794,159.9795289,161.318827627
31.0,46.0,3.0,186.0,-21.0,25.1158798653,167.049833075,209.994508794,120.429143267
31.0,46.0,4.0,-50.0,266.0,25.361428944,174.66901572,104.084571482,209.994508794
31.0,46.0,5.0,130.0,-30.0,10.0878040593,166.819126562,169.599758525,209.994508794
31.0,46.0,6.0,25.0,286.0,11.5501765592,207.140816564,54.6504414672,209.994508794
31.0,46.0,7.0,-75.0,107.0,19.0205326246,105.667597863,159.18140117,209.994508794
31.0,46.0,8.0,-179.0,-2.0,19.7205991541,107.326491367,104.442306674,209.994508794
31.0,46.0,9.0,-235.0,-90.0,22.7278242155,209.994508794,118.257078813,131.295808211
31.0,46.0,10.0,95.0,77.0,19.2935712283,132.740229202,166.059712867,209.994508794
31.0,46.0,11.0,52.0,-205.0,13.1390544592,136.766117739,209.994508794,152.152223499
31.0,46.0,12.0,207.0,67.0,24.9007879723,97.5968863409,209.994508794,76.2903089447
31.0,46.0,13.0,-119.0,-166.0,19.59997134,143.833362169,200.042139452,209.994508794
31.0,46.0,14.0,43.0,160.0,27.7309392352,178.137662398,209.994508794,74.7983161694
31.0,46.0,15.0,181.0,169.0,26.9698267008,196.150074497,209.994508794,88.9708938065
31.0,46.0,16.0,77.0,-43.0,14.0553545955,168.394647518,209.994508794,74.1638724101
31.0,46.0,17.0,140.0,-195.0,15.2954982829,94.2151943241,209.994508794,131.373653179
31.0,46.0,18.0,49.0,98.0,20.8882244969,209.994508794,200.659561001,169.674298236
31.0,46.0,19.0,-145.0,233.0,12.8675361624,195.954231561,90.8507643109,209.994508794
31.0,46.0,20.0,-43.0,-68.0,11.5669679143,162.15234679,186.855129854,209.994508794
31.0,46.0,21.0,179.0,31.0,15.180345457,149.885386012,106.091893896,209.994508794
31.0,46.0,22.0,210.0,115.0,13.6453736647,173.443530208,209.994508794,145.240706324
31.0,46.0,23.0,53.0,-85.0,29.2711776111,88.1410925458,108.592188608,209.994508794
31.0,46.0,24.0,-185.0,65.0,21.1959136341,209.994508794,73.3111239537,197.801757082
31.0,46.0,25.0,-51.0,212.0,25.7570399644,205.814452374,176.168351736,209.994508794
31.0,46.0,26.0,-122.0,-6.0,28.5952700281,159.768331246,132.867226739,209.994508794
31.0,46.0,27.0,241.0,-108.0,27.9173484011,115.928721023,162.925915063,209.994508794
31.0,46.0,28.0,231.0,149.0,24.449571617,209.994508794,133.857103528,200.633000885
31.0,46.0,29.0,-66.0,-137.0,28.5773737634,206.718179458,209.994508794,115.868509976
31.0,46.0,30.0,57.0,-165.0,20.9352893111,145.495417319,209.994508794,119.997737386
31.0,47.0,0.0,83.0,-25.0,22.2793865393,186.28558991,158.706784581,114.353138128
31.0,47.0,1.0,152.0,69.0,24.3916457973,122.074314585,91.2592816402,186.28558991
31.0,47.0,2.0,-72.0,32.0,10.3043565395,134.938165851,120.858589047,186.28558991
31.0,47.0,3.0,68.0,91.0,24.2203247178,158.974949386,103.420424216,186.28558991
31.0,47.0,4.0,-140.0,-181.0,28.2178540246,64.9662475244,55.2780724902,186.28558991
31.0,47.0,5.0,-98.0,160.0,16.9430644531,176.979615607,186.28558991,161.420083539
31.0,47.0,6.0,244.0,-66.0,12.8691044628,58.355646575,172.170503535,186.28558991
31.0,47.0,7.0,-202.0,-34.0,20.7933015083,135.240130794,107.938488394,186.28558991
31.0,47.0,8.0,108.0,25.0,16.7241520672,186.28558991,163.700887238,158.647182449
31.0,47.0,9.0,14.0,142.0,18.4947829233,83.9463061607,93.6305117461,186.28558991
31.0,47.0,10.0,-35.0,83.0,26.2552908022,63.30171763,186.28558991,185.451737486
31.0,47.0,11.0,-25.0,-131.0,19.3244159813,71.6371338514,154.347359938,186.28558991
31.0,47.0,12.0,-110.0,97.0,23.2310795083,58.4760371769,160.144523771,186.28558991
31.0,47.0,13.0,-80.0,-138.0,27.3665992228,83.7853028675,148.126238486,186.28558991
31.0,47.0,14.0,-80.0,239.0,28.1278430024,85.759230861,130.844715772,186.28558991
31.0,47.0,15.0,-28.0,-164.0,11.5041231527,96.7931362016,186.28558991,76.9883625207
31.0,47.0,16.0,24.0,-263.0,21.8706437893,139.149173445,166.335930728,186.28558991
31.0,47.0,17.0,213.0,87.0,12.6464265528,134.017838811,186.28558991,116.958212262
31.0,47.0,18.0,-166.0,16.0,21.2464113867,186.28558991,91.4498343583,54.3266936601
31.0,47.0,19.0,114.0,148.0,29.1124905931,85.5200566154,130.639376405,186.28558991
31.0,47.0,20.0,180.0,-173.0,27.6920652854,165.664132981,186.28558991,160.646741027
31.0,47.0,21.0,12.0,247.0,28.7872196847,94.7019461081,150.441962962,186.28558991
31.0,47.0,22.0,210.0,-118.0,26.2952123956,186.28558991,120.29307864,184.044325193
31.0,47.0,23.0,72.0,33.0,12.6470936709,84.0253495467,123.47935605,186.28558991
31.0,47.0,24.0,-224.0,43.0,14.6126190215,186.28558991,176.8287108,134.15311734
31.0,47.0,25.0,172.0,122.0,28.4037580638,186.28558991,66.5720483342,140.558863625
31.0,47.0,26.0,-29.0,135.0,21.9108587822,186.28558991,85.9640425261,104.973972259
31.0,47.0,27.0,38.0,-101.0,27.6038089676,186.28558991,121.173605727,74.9084081901
31.0,47.0,28.0,231.0,36.0,16.732432723,125.671219408,111.481803337,186.28558991
31.0,47.0,29.0,-54.0,-100.0,10.9066010869,98.5186741087,186.28558991,140.416941589
31.0,47.0,30.0,-18.0,-210.0,16.5473447543,186.28558991,149.830758804,153.226981675
31.0,48.0,0.0,-173.0,-35.0,19.4694224299,149.342602953,111.493609123,203.172801892
31.0,48.0,1.0,242.0,-31.0,19.9434622248,203.172801892,156.450995883,167.147890917
31.0,48.0,2.0,-63.0,64.0,12.9263247795,203.172801892,111.853009459,101.935748081
31.0,48.0,3.0,-16.0,-89.0,10.5478721541,196.520642742,203.172801892,120.745518045
31.0,48.0,4.0,120.0,-113.0,17.1145004969,58.9879027862,203.172801892,197.067144913
31.0,48.0,5.0,25.0,93.0,21.8050075262,103.863965079,203.172801892,170.412858294
31.0,48.0,6.0,134.0,-201.0,10.7409139775,199.755509914,86.5361215883,203.172801892
31.0,48.0,7.0,-31.0,174.0,12.7276296773,150.017628842,142.842520683,203.172801892
31.0,48.0,8.0,163.0,27.0,25.3000408357,203.172801892,79.9697955645,134.176307089
31.0,48.0,9.0,-227.0,144.0,17.5212391322,92.1214944702,203.172801892,58.8906385658
31.0,48.0,10.0,60.0,-158.0,26.6274440458,85.1544498256,203.172801892,105.687961101
